"playlistNum","average_duration","average_danceability","average_energy","average_loudness","average_speechiness","average_acousticness","average_instrumentalness","average_liveness","average_valence","average_tempo"
669,3.61410877192982,0.692526315789474,0.774105263157895,-4.34952631578947,0.0651631578947368,0.0934821052631579,6.85931578947368e-05,0.194963157894737,0.646684210526316,114.436947368421
670,3.48317118644068,0.646338983050847,0.64881186440678,-6.33427118644068,0.0931796610169491,0.188579198305085,0.00669379169491525,0.19875593220339,0.458528813559322,122.287949152542
671,4.06832462121212,0.643181818181818,0.568113636363636,-7.27672727272727,0.09005,0.219436590909091,0.0107915040909091,0.168709090909091,0.366027272727273,121.164113636364
672,3.44142419354839,0.552161290322581,0.569229032258065,-8.98159677419355,0.0864838709677419,0.32387564516129,0.0354697096774194,0.186208064516129,0.223951612903226,124.244870967742
673,4.10479516908213,0.545173913043478,0.46404347826087,-9.99753623188406,0.0558913043478261,0.506589669565217,0.10799957884058,0.14404347826087,0.387631884057971,120.881492753623
674,3.73274666666667,0.534058064516129,0.480963225806452,-7.71694838709677,0.0552483870967742,0.452303658064516,0.0197657373548387,0.137163870967742,0.311602580645161,119.585961290323
675,4.14431149425287,0.505379310344828,0.429379310344828,-8.32037931034483,0.0540413793103448,0.480011724137931,0.000463740689655172,0.17858275862069,0.300896551724138,121.551
676,2.80455555555556,0.595666666666667,0.406666666666667,-9.56116666666667,0.0741666666666667,0.636183333333333,9.12833333333333e-06,0.245783333333333,0.673333333333333,98.2173333333333
677,4.1768746105919,0.700588785046729,0.698345794392523,-5.86978504672897,0.198057009345794,0.130166290654206,0.00475054635514019,0.206560747663551,0.521843925233645,122.639570093458
678,4.23751858974359,0.552480769230769,0.461015384615385,-9.50419230769231,0.0442307692307692,0.518664423076923,0.0455806386538462,0.166032692307692,0.392663461538462,110.485730769231
679,3.79833717948718,0.655461538461538,0.752538461538461,-4.47484615384615,0.0793307692307692,0.0590153846153846,0,0.171984615384615,0.587307692307692,121.673923076923
680,4.77136627906977,0.787651162790698,0.645604651162791,-6.496,0.0732232558139535,0.16654688372093,0.000252446279069767,0.186806976744186,0.811558139534884,112.388604651163
681,3.88613412698413,0.549385281385281,0.672515151515152,-6.22652813852814,0.0342922077922078,0.188907705627706,0.00477022844155844,0.173235497835498,0.450350649350649,124.011441558442
682,4.04282916666667,0.565625,0.7653125,-5.383375,0.0593125,0.0806789375,0.09709379,0.2233875,0.498875,133.155875
683,3.62414307116105,0.645404494382023,0.628910112359551,-6.28623595505618,0.105622471910112,0.163893131460674,0.00856721168539326,0.162334831460674,0.471047191011236,115.062202247191
684,3.91559619565217,0.715309782608696,0.680342391304348,-5.7768097826087,0.160101630434783,0.126429847826087,0.00177343510869565,0.18910652173913,0.503458152173913,125.44514673913
685,3.01340042735043,0.306192307692308,0.265892307692308,-13.7403333333333,0.032625641025641,0.708000692307692,0.359754797692308,0.207984615384615,0.213697435897436,107.629666666667
686,4.09545,0.757090909090909,0.582181818181818,-9.26890909090909,0.206236363636364,0.172893636363636,0.17065392,0.145263636363636,0.478818181818182,116.829545454545
687,3.69535426356589,0.658395348837209,0.617744186046512,-7.05548837209302,0.107360465116279,0.221589534883721,0.0134583418604651,0.149662790697674,0.575767441860465,111.641139534884
688,3.8242870523416,0.652123966942149,0.73988347107438,-5.60698347107438,0.102877685950413,0.129233853719008,0.0144724211570248,0.189184297520661,0.556954545454545,124.981024793388
689,3.86517283950617,0.624037037037037,0.517203703703704,-8.48540740740741,0.044712962962963,0.406696111111111,0.0202924403703704,0.162788888888889,0.477666666666667,117.367555555556
690,3.53984755747126,0.609987068965517,0.787725431034483,-5.12037068965517,0.0688241379310345,0.0937623801724138,0.0261203563362069,0.193378879310345,0.559959913793104,126.474150862069
691,3.65839615384615,0.552365384615385,0.744788461538462,-5.61148076923077,0.0412134615384615,0.128763230769231,0.00265907769230769,0.171288461538462,0.475307692307692,125.171288461538
692,3.96411851851852,0.564222222222222,0.734017094017094,-5.81730769230769,0.0853538461538462,0.154805445299145,0.00456585957264957,0.229859829059829,0.44428547008547,121.667282051282
693,3.75810964912281,0.553631578947368,0.472105263157895,-10.5141052631579,0.0439526315789474,0.477987368421053,0.190957021578947,0.147768421052632,0.331615789473684,122.695157894737
694,3.53756441441441,0.673486486486486,0.596459459459459,-6.84089189189189,0.155387837837838,0.186771081081081,0.0177407363513514,0.177505405405405,0.369109459459459,126.277513513514
695,4.28496418439716,0.50843085106383,0.773558510638298,-7.58496808510638,0.0720186170212766,0.1470573875,0.0690132314893617,0.207551063829787,0.599659574468085,125.734180851064
696,3.7040175,0.50765,0.4119,-11.2277,0.12292,0.6828,0.001822251,0.228465,0.47565,109.4622
697,3.69091458333333,0.53084375,0.78709375,-5.52790625,0.05599375,0.1286528125,0.0498697809375,0.243203125,0.47378125,127.1616875
698,3.62652528089888,0.646932584269663,0.691808988764045,-5.78239325842697,0.0828415730337079,0.136866921348315,0.0194159661797753,0.16084606741573,0.513443820224719,120.672292134831
699,4.31839166666667,0.559,0.779928571428571,-6.078,0.0668785714285714,0.103313521428571,0.0116381442857143,0.188878571428571,0.671071428571429,127.061785714286
700,3.76381723484848,0.599943181818182,0.575414204545455,-7.85139772727273,0.0503443181818182,0.344378965909091,0.0303109342613636,0.167569886363636,0.44093125,119.912414772727
701,4.0090775462963,0.526291666666667,0.565494444444444,-8.48268055555556,0.0520125,0.329565763888889,0.0364845363888889,0.213398611111111,0.420543055555556,112.652958333333
702,4.46426140350877,0.564447368421053,0.583710526315789,-8.06031578947368,0.0571815789473684,0.241512105263158,0.0160740486842105,0.153997368421053,0.409052631578947,114.991447368421
703,3.35823106060606,0.595590909090909,0.623045454545455,-8.29654545454545,0.0603954545454545,0.340441363636364,0.00734022727272727,0.134413636363636,0.6505,125.811272727273
704,3.85568632478632,0.566348717948718,0.704379487179487,-6.56138461538462,0.0555153846153846,0.177827674461538,0.0709311650769231,0.178884102564103,0.464832307692308,122.452246153846
705,4.21040393518518,0.656601851851852,0.593685185185185,-7.57259259259259,0.228988888888889,0.181172699074074,0.00292797606481482,0.204589351851852,0.377672685185185,122.954717592593
706,4.06142826086957,0.547086956521739,0.44894347826087,-10.4885652173913,0.0482782608695652,0.434396956521739,0.0125541813043478,0.158734782608696,0.432834782608696,110.124130434783
707,3.36097333333333,0.5068,0.71,-5.6376,0.05712,0.21972,0,0.23724,0.4998,131.2198
708,3.64494666666667,0.6739,0.6972,-6.1256,0.16996,0.1553132,0.008781895,0.1825,0.564,127.2838
709,3.64153798449612,0.657674418604651,0.699418604651163,-5.44651162790698,0.074793023255814,0.151791906976744,0.000868207906976744,0.166125581395349,0.455381395348837,120.513418604651
710,3.68830416666667,0.650208333333333,0.598833333333333,-7.29595833333333,0.150141666666667,0.221677083333333,0.000246307916666667,0.151008333333333,0.43385,129.161833333333
711,3.7142875,0.395125,0.4195,-9.257875,0.0379125,0.52864625,0.14400797,0.1829875,0.318,130.1115
712,4.88198518518519,0.573222222222222,0.353555555555556,-11.3355555555556,0.0365111111111111,0.599888888888889,0.252718602222222,0.109022222222222,0.269111111111111,123.456777777778
713,4.6649237704918,0.553229508196721,0.696991803278688,-8.77740983606557,0.0451926229508197,0.154786762295082,0.0251505436065574,0.197860655737705,0.608819672131148,121.404196721311
714,3.8837562248996,0.658963855421687,0.708421686746988,-6.17516867469879,0.16743734939759,0.0931983855421687,0.000941189277108434,0.212055421686747,0.497338554216867,117.530240963855
715,3.70081909090909,0.653272727272727,0.6982,-6.94098181818182,0.295072727272727,0.192930363636364,0.0191210587272727,0.216765454545455,0.560763636363636,107.790272727273
716,5.59519128787879,0.287681818181818,0.211295454545455,-19.0856363636364,0.0482068181818182,0.92275,0.840840909090909,0.149361363636364,0.205990909090909,99.6588181818182
717,3.57718039215686,0.762088235294118,0.752470588235294,-5.11920588235294,0.121520588235294,0.0588775294117647,0.0140242691176471,0.157682352941176,0.628794117647059,118.689323529412
718,3.90432291666667,0.695410714285714,0.746303571428571,-5.26898214285714,0.137482142857143,0.112924642857143,0.00472446339285714,0.219491071428571,0.632053571428571,124.395107142857
719,3.95366811594203,0.697217391304348,0.846652173913043,-5.43782608695652,0.122826086956522,0.165784365217391,0.24051777,0.215886956521739,0.675913043478261,118.963086956522
720,1.69350738636364,0.695806818181818,0.354596590909091,-13.1476590909091,0.509202272727273,0.9705,1.14772727272727e-07,0.449215909090909,0.726727272727273,113.713829545455
721,3.90831633333333,0.73564,0.78776,-5.5342,0.070672,0.2211993,0.025124503,0.200982,0.7618,121.44632
722,3.86642094017094,0.69574358974359,0.708307692307692,-5.51202564102564,0.114997435897436,0.121784615384615,7.73358974358974e-06,0.213882051282051,0.5931,120.852230769231
723,3.90881274509804,0.600485294117647,0.772955882352941,-5.46361764705882,0.0913514705882353,0.104454373529412,0.0126890316176471,0.221979411764706,0.551942647058824,125.177647058824
724,4.03107456140351,0.680368421052632,0.640315789473684,-7.26621052631579,0.289878947368421,0.225912631578947,0.00449159789473684,0.216610526315789,0.501947368421053,113.806684210526
725,3.90786503267974,0.577519607843137,0.694950980392157,-6.41446078431373,0.0468696078431373,0.213228009803922,0.00122884225490196,0.159107843137255,0.579525490196078,120.726784313725
726,3.70510555555556,0.547545454545455,0.567909090909091,-6.48054545454545,0.0387424242424242,0.415087272727273,0.000153419696969697,0.167284848484848,0.367848484848485,138.66696969697
727,4.46919130434783,0.66595652173913,0.809782608695652,-4.53660869565217,0.0951782608695652,0.0567695217391304,0.261115217391304,0.272565217391304,0.419582608695652,129.789956521739
728,4.30072151515152,0.588472727272727,0.713345454545455,-6.81067272727273,0.0483418181818182,0.203893414,0.0116296372727273,0.218652727272727,0.617836363636364,126.4874
729,3.45238405797101,0.627347826086956,0.793934782608696,-5.1995,0.0465065217391304,0.14818347826087,2.55197826086957e-05,0.230717391304348,0.6955,122.417717391304
730,3.75903798076923,0.602932692307692,0.712545192307692,-6.06197115384615,0.0642538461538461,0.160194663461538,0.00717729605769231,0.199849038461538,0.555290384615385,120.769096153846
731,3.55388775252525,0.611954545454545,0.633613636363636,-6.70882575757576,0.0619363636363636,0.204941242424242,0.00160773045454545,0.151963636363636,0.501515909090909,118.486590909091
732,4.53166298076923,0.606403846153846,0.674157692307692,-7.24384615384615,0.0678596153846154,0.141678535576923,0.149531920865385,0.173658653846154,0.478625,117.904317307692
733,3.60027857142857,0.610642857142857,0.772214285714286,-4.64385714285714,0.0417571428571429,0.127732785714286,0.00118814857142857,0.138121428571429,0.619285714285714,130.185
734,3.91317314814815,0.75,0.6102,-6.71246666666667,0.202033333333333,0.1463583,0.000137179,0.193385555555556,0.37555,130.5579
735,4.05096353276353,0.701623931623932,0.643649572649573,-6.15730769230769,0.159916239316239,0.191879145299145,0.000144195299145299,0.155347863247863,0.599238461538461,114.456495726496
736,4.12949782608696,0.509319565217391,0.592413043478261,-9.287,0.0482673913043478,0.299448413043478,0.0593757267391304,0.217647826086957,0.422480434782609,115.625804347826
737,3.9709625,0.684857142857143,0.62325,-7.05803571428571,0.170078571428571,0.213025714285714,0.00427047107142857,0.208717857142857,0.423467857142857,109.703428571429
738,3.64108921568627,0.732588235294118,0.700823529411765,-5.35308823529412,0.115582352941176,0.236453529411765,0.00582346352941176,0.170138235294118,0.562323529411765,121.198852941176
739,4.21195111111111,0.7238,0.760533333333333,-6.0374,0.155493333333333,0.270356,9.608e-06,0.195826666666667,0.794533333333333,113.3326
740,4.17580992063492,0.600119047619048,0.785714285714286,-5.45688095238095,0.0734785714285714,0.0823426190476191,0.0963401521428571,0.229640476190476,0.38537380952381,130.5585
741,4.21749153846154,0.540133333333333,0.723671794871795,-8.84041538461539,0.0631138461538462,0.146611638564103,0.0574536618461538,0.191001538461538,0.635621538461538,122.734194871795
742,3.44500166666667,0.601875,0.633625,-7.765525,0.04271,0.261524515,0.30443071,0.14989,0.58053,118.675675
743,3.20685053763441,0.536483870967742,0.523161290322581,-9.1048064516129,0.044241935483871,0.41701935483871,0.0425303935483871,0.164464516129032,0.590064516129032,128.403709677419
744,3.93065850767085,0.693803347280335,0.657820083682008,-6.51407949790795,0.238254393305439,0.163656364016736,0.00129640037656904,0.209582426778243,0.443787866108787,121.547217573222
745,3.90613666666667,0.456486666666667,0.87776,-5.41217333333333,0.089492,0.0508792206666667,0.105017113333333,0.247696,0.495053333333333,133.84956
746,2.99643666666667,0.469037142857143,0.420145714285714,-11.7387,0.0531942857142857,0.657092857142857,0.160380672571429,0.199657142857143,0.55984,117.997871428571
747,4.62313015873016,0.624619047619048,0.877285714285714,-7.53047619047619,0.0547809523809524,0.0419201904761905,0.407070476190476,0.221147619047619,0.53317619047619,120.234619047619
748,3.92442805907173,0.669164556962025,0.744696202531646,-5.16641772151899,0.0781582278481013,0.109341037974684,0.00242759772151899,0.157181012658228,0.602329113924051,121.238227848101
749,2.85705753968254,0.512214285714286,0.390438571428571,-12.7824523809524,0.116160714285714,0.663871428571429,0.0114786925,0.213292857142857,0.492321428571429,116.301845238095
750,4.41096342592593,0.538527777777778,0.422944444444444,-11.8743888888889,0.0368194444444444,0.735194444444444,0.116144111666667,0.129791666666667,0.674055555555556,115.985555555556
751,3.68107525252525,0.557818181818182,0.556969696969697,-7.95942424242424,0.111833333333333,0.347484848484849,0.00892372363636364,0.201121212121212,0.415575757575758,120.928575757576
752,3.79462,0.707493333333333,0.702753333333333,-5.94549333333333,0.124891333333333,0.124303353333333,0.00845460813333333,0.190013333333333,0.534149333333333,119.38936
753,3.80695120772947,0.482992753623188,0.706324637681159,-6.60991304347826,0.0486239130434783,0.232798965362319,0.115722152318841,0.192439130434783,0.512010869565217,123.050442028986
754,3.79825448717949,0.604076923076923,0.681,-6.53873076923077,0.0667461538461538,0.230387961538462,0.0579533573076923,0.150173076923077,0.457346153846154,114.569230769231
755,3.93565151515152,0.606147727272727,0.565534090909091,-7.30325,0.0824863636363636,0.213325375,0.0102167955681818,0.1672625,0.373855681818182,122.182147727273
756,3.79896,0.59886,0.76222,-5.6098,0.037012,0.13941878,0.0031038024,0.17133,0.65828,126.60922
757,4.12885925925926,0.618055555555556,0.436944444444444,-11.3833888888889,0.0506,0.532664444444444,0.0487689938888889,0.1433,0.509222222222222,114.557333333333
758,3.49460222222222,0.729466666666667,0.799866666666667,-6.6262,0.0608266666666667,0.134277066666667,0.174155115333333,0.174746666666667,0.69304,122.648533333333
759,3.81043761904762,0.655028571428571,0.695142857142857,-6.58502857142857,0.14602,0.259844114285714,0.000311427142857143,0.206125714285714,0.656857142857143,121.996
760,3.79733035714286,0.730857142857143,0.574785714285714,-7.55557142857143,0.145782142857143,0.150515714285714,0.000192003571428571,0.196596428571429,0.435714285714286,119.260178571429
761,3.78692131410256,0.665605769230769,0.746692307692308,-5.84758653846154,0.226079807692308,0.131323067307692,0.0809950845192308,0.227200961538462,0.412604807692308,124.947317307692
762,3.64434658119658,0.578974358974359,0.498564102564103,-7.8711282051282,0.126148717948718,0.307745641025641,0.0170615351282051,0.164020512820513,0.330233333333333,121.080025641026
763,4.71681363636364,0.603477272727273,0.689159090909091,-6.75818181818182,0.102545454545455,0.255472954545455,0.0127917640909091,0.302468181818182,0.568840909090909,113.317318181818
764,3.90193842592593,0.726694444444444,0.595861111111111,-6.77197222222222,0.214313888888889,0.131812222222222,0.00595383388888889,0.194980555555556,0.402166666666667,124.147833333333
765,4.14035833333333,0.747,0.673944444444444,-6.81955555555556,0.207966666666667,0.127407222222222,0.00125952777777778,0.211294444444444,0.470872222222222,117.193277777778
766,3.09301541666667,0.457975,0.335315,-13.067575,0.076405,0.7138575,0.010442083125,0.19884875,0.43015,111.8073625
767,3.76836921568627,0.780141176470588,0.587941176470588,-6.92217647058824,0.208685882352941,0.178103058823529,0.0183767225882353,0.180335294117647,0.456127058823529,127.456376470588
768,4.16591272522523,0.679560810810811,0.640628378378378,-6.94091216216216,0.213415540540541,0.245100817567568,0.00197322412162162,0.211756756756757,0.480040540540541,114.762945945946
769,4.3515044600939,0.623056338028169,0.60069014084507,-7.15443661971831,0.0814323943661972,0.319456807042254,0.0365768583098592,0.163952112676056,0.452374647887324,120.203633802817
770,3.66456374458874,0.562928571428571,0.622863636363636,-7.56112987012987,0.0681720779220779,0.23304616038961,0.0296786291558442,0.16052012987013,0.435842207792208,119.824993506494
771,3.65972661691542,0.670835820895522,0.698940298507463,-5.96913432835821,0.0827149253731343,0.116710641791045,0.028570918358209,0.167746268656716,0.493029850746269,117.279268656716
772,5.688625,0.224466666666667,0.179683333333333,-19.244,0.0372833333333333,0.916333333333333,0.741466666666667,0.152683333333333,0.1027,106.679166666667
773,3.21809583333333,0.5097,0.71425,-6.98415,0.05688,0.25083098,0.0907620675,0.199385,0.516785,130.3111
774,3.91160230352304,0.568878048780488,0.691067479674797,-7.28449593495935,0.0508349593495935,0.216675,0.0229277916260163,0.219883739837398,0.610752845528455,123.392585365854
775,3.7254875,0.657125,0.58311875,-7.891875,0.05601875,0.2770375,0.17900775,0.13005,0.50640625,114.007875
776,3.86619930555556,0.742208333333333,0.646208333333333,-5.867125,0.1109125,0.07848625,0.00903264666666667,0.184366666666667,0.501583333333333,115.576
777,3.8626319047619,0.658857142857143,0.591114285714286,-7.88562857142857,0.224754285714286,0.102825828571429,0.00381575457142857,0.188514285714286,0.357062857142857,121.364857142857
778,3.64179736842105,0.356052631578947,0.370842105263158,-10.8946315789474,0.0357368421052632,0.679283315789474,0.000738406842105263,0.180910526315789,0.267026315789474,102.867315789474
779,3.87395729166667,0.601625,0.7869375,-5.1110625,0.0433875,0.077921125,0.039635461875,0.1985875,0.514125,123.708375
780,4.0405359437751,0.697481927710843,0.736277108433735,-5.24204819277108,0.115057831325301,0.123982408433735,0.011328984939759,0.189092771084337,0.635555421686747,116.70965060241
781,3.99728985507246,0.595652173913043,0.836130434782609,-4.89104347826087,0.155208695652174,0.05560214,0.0775816969565217,0.256652173913043,0.484765217391304,109.703304347826
782,4.28630785123967,0.390363636363636,0.866793555371901,-5.18552066115702,0.104811570247934,0.00938080652892562,0.337944482727273,0.221571074380165,0.275139669421488,126.47879338843
783,3.87377406609195,0.670228448275862,0.691336206896552,-5.99031896551724,0.11748275862069,0.100576539224138,0.0142170337931034,0.191450862068966,0.497803448275862,123.060780172414
784,3.30212254901961,0.532882352941176,0.464235294117647,-8.24635294117647,0.0575176470588235,0.466852941176471,0.000353339411764706,0.174564705882353,0.529176470588235,112.181294117647
785,3.99053333333333,0.5749,0.6696,-7.9778,0.04331,0.23723,0.02984061,0.18844,0.42512,120.0573
786,3.96036848484848,0.601018181818182,0.673636363636364,-8.85638181818182,0.0532854545454545,0.202298843636364,0.00302772781818182,0.187007272727273,0.606981818181818,122.506381818182
787,4.01101525423729,0.565796610169492,0.563457627118644,-9.55598305084746,0.0730949152542373,0.341999203389831,0.18047588440678,0.1665,0.341684745762712,124.141050847458
788,4.29999523809524,0.659571428571429,0.663571428571429,-6.16228571428571,0.158585714285714,0.18291,0,0.165342857142857,0.524285714285714,126.336285714286
789,4.41607666666667,0.782933333333333,0.7128,-6.0049,0.255416666666667,0.0868553666666667,0.000785327,0.242646666666667,0.625766666666667,114.379366666667
790,4.61116666666667,0.594892857142857,0.492142857142857,-10.1063571428571,0.0670857142857143,0.426803571428571,0.000884411071428571,0.146421428571429,0.519,111.324535714286
791,3.5348825,0.666,0.52295,-7.4601,0.1081,0.4448667,0.022044136,0.121565,0.393995,115.70695
792,3.73292013888889,0.591583333333333,0.761541666666667,-6.15585416666667,0.0380916666666667,0.157058541666667,0.0016959925,0.155620833333333,0.628354166666667,124.6774375
793,2.37014791666667,0.6375625,0.5248125,-7.877,0.114275,0.446475,0.0535226625,0.14511875,0.5674375,117.5081875
794,3.94683857677903,0.552033707865169,0.4915,-7.97520224719101,0.0820775280898876,0.415799516853933,0.00211391393258427,0.130388764044944,0.32194606741573,118.964516853933
795,3.50764702380952,0.575857142857143,0.628857142857143,-7.08678571428571,0.0569642857142857,0.282776464285714,0.0356699521428571,0.241785714285714,0.502178571428571,113.782892857143
796,3.54465555555556,0.726777777777778,0.721,-4.34211111111111,0.0621666666666667,0.22984,0.00308024,0.201811111111111,0.634666666666667,123.867333333333
797,3.49199479166667,0.5603125,0.689864583333333,-6.071875,0.0410666666666667,0.206515916666667,0.000565444583333333,0.130227083333333,0.4935625,123.036145833333
798,3.59658014184397,0.606851063829787,0.719765957446808,-5.53334042553191,0.0797872340425532,0.107484680851064,0.0123195985106383,0.213048936170213,0.474525531914894,120.143
799,3.86253939393939,0.448030303030303,0.422944545454545,-9.818,0.0458878787878788,0.562044506060606,0.0777630481818182,0.156254545454545,0.283336363636364,108.61
800,4.14248484848485,0.559606060606061,0.523787878787879,-7.68284848484848,0.0551727272727273,0.338317878787879,0.00109228878787879,0.128042424242424,0.414939393939394,108.848696969697
801,4.3576,0.497375,0.665375,-5.593375,0.05405,0.10540375,6.396625e-05,0.1848,0.395,140.10875
802,4.28402654320988,0.565814814814815,0.744851851851852,-6.02081481481481,0.0621314814814815,0.107246812962963,0.238056681296296,0.206674074074074,0.299116666666667,130.630092592593
803,4.58003368794326,0.544308510638298,0.660506382978723,-9.25227659574468,0.0975414893617021,0.189002781914894,0.751795905319149,0.178358510638298,0.39415,122.595414893617
804,3.55019039408867,0.572231527093596,0.745812807881773,-5.36600985221675,0.0419162561576355,0.186431778325123,0.00206185034482759,0.169488669950739,0.571408866995074,127.029433497537
805,4.05578823529412,0.581929411764706,0.611411764705882,-9.8308,0.05044,0.327989529411765,0.0225076544705882,0.180721176470588,0.689788235294118,123.916270588235
806,3.66496111111111,0.651166666666667,0.6975,-5.59041666666667,0.0669916666666667,0.180891583333333,0.0149318925,0.200491666666667,0.494,117.534083333333
807,4.0582269047619,0.6846,0.668681428571429,-6.96019285714286,0.129287142857143,0.177429599285714,0.0361587276428571,0.199154285714286,0.528007857142857,115.885242857143
808,3.750152,0.646346666666667,0.71664,-5.64906666666667,0.104230666666667,0.112604586666667,0.0013377204,0.2222,0.518533333333333,122.786133333333
809,4.07064370748299,0.590540816326531,0.591345918367347,-7.15254081632653,0.108829591836735,0.282044489795918,0.00361826193877551,0.203220408163265,0.425140816326531,117.215479591837
810,3.61205444444444,0.6394,0.688733333333333,-5.4226,0.0288933333333333,0.201673333333333,0.00131346866666667,0.14104,0.559333333333333,117.561933333333
811,3.729495,0.7649,0.644,-5.477,0.06146,0.131394,0.003009191,0.13488,0.579,110.6451
812,3.30826260683761,0.481529914529915,0.345902136752137,-12.2231068376068,0.107950854700855,0.710990747863248,0.0181952718376068,0.213823931623932,0.397288888888889,115.863047008547
813,3.22276354166667,0.615125,0.752133928571429,-5.62491964285714,0.0890401785714286,0.167220311607143,0.000980340892857143,0.251008928571429,0.631535714285714,123.933151785714
814,3.48096463414634,0.684341463414634,0.659146341463415,-5.68341463414634,0.0883780487804878,0.15809656097561,0.00515519536585366,0.167746341463415,0.541431707317073,114.255292682927
815,4.22092222222222,0.694822222222222,0.622355555555556,-7.80542222222222,0.0970311111111111,0.227932873333333,0.176135963333333,0.169628888888889,0.555524444444444,114.623733333333
816,3.78680347593583,0.728101604278075,0.73731550802139,-5.44357219251337,0.117557219251337,0.0643377165775401,0.0286265117647059,0.189471122994652,0.584413368983957,124.187331550802
817,3.71417517730496,0.618734042553192,0.483401063829787,-10.490085106383,0.0647212765957447,0.45619785106383,0.0565703527659574,0.175307446808511,0.57248085106383,118.350691489362
818,3.9245786163522,0.653792452830189,0.762528301886792,-4.99601886792453,0.0699603773584906,0.106978226415094,0.0340662254716981,0.216194339622642,0.453739622641509,120.902773584906
819,3.41457738095238,0.371714285714286,0.375164285714286,-14.0224285714286,0.0479142857142857,0.765857142857143,0.676823714285714,0.173107142857143,0.285142857142857,92.0638571428571
820,3.64604603174603,0.62,0.575238095238095,-7.57238095238095,0.169785714285714,0.294085714285714,0.000381785238095238,0.133952380952381,0.370757142857143,120.348
821,3.42636764705882,0.591882352941176,0.571117647058824,-7.41405882352941,0.0426058823529412,0.377487647058824,0.0112738770588235,0.185035294117647,0.567647058823529,118.956529411765
822,3.57744027777778,0.66575,0.693833333333333,-5.41345833333333,0.0884833333333333,0.141420208333333,0.000162458333333333,0.156295833333333,0.506,118.202875
823,3.73593806584362,0.66379012345679,0.549777160493827,-8.00216049382716,0.183416666666667,0.303910777777778,0.00687876351851852,0.189531481481481,0.413810493827161,115.71062345679
824,3.6792175070028,0.466352941176471,0.447121008403361,-9.21598319327731,0.0929428571428571,0.582626647058823,0.000524738991596639,0.228243697478992,0.401847058823529,117.684462184874
825,5.19518958333333,0.428125,0.684625,-6.26795833333333,0.0478708333333333,0.146712208333333,0.00947507875,0.1883875,0.314433333333333,121.153833333333
826,3.79370238095238,0.717883116883117,0.73448051948052,-5.21075324675325,0.137144155844156,0.0850386753246753,0.00395681220779221,0.200375324675325,0.565951948051948,116.877272727273
827,3.83375789473684,0.757368421052632,0.60521052631579,-6.2531052631579,0.0860578947368421,0.235314210526316,2.40968421052632e-05,0.134926315789474,0.719368421052632,121.454
828,4.14394236111111,0.695083333333333,0.645083333333333,-7.90595833333333,0.256370833333333,0.211278416666667,0.0326282245833333,0.242633333333333,0.454158333333333,115.084333333333
829,3.76358703703704,0.667611111111111,0.627166666666667,-6.511,0.137261111111111,0.117947777777778,0.00486730944444444,0.253044444444444,0.494444444444444,121.209333333333
830,5.80772095238095,0.392885714285714,0.612342857142857,-8.9618,0.0499914285714286,0.209628442857143,0.0960650774285714,0.24144,0.370148571428571,114.418142857143
831,3.35626041666667,0.7515,0.648625,-6.8235,0.2095875,0.163953875,0.001438100625,0.12205625,0.48425,127.6249375
832,3.60745087719298,0.737144736842105,0.685513157894737,-5.61425,0.143619736842105,0.121885,0.0138955503947368,0.164427631578947,0.502907894736842,124.908973684211
833,3.76733518518519,0.458888888888889,0.653703703703704,-6.72318518518519,0.0500888888888889,0.183052262962963,0.0325190344444444,0.172837037037037,0.31777037037037,127.400666666667
834,3.60649049479167,0.5393046875,0.8489296875,-4.708734375,0.0667515625,0.053059827578125,0.01012028421875,0.18225234375,0.5801640625,135.3553515625
835,3.27405350877193,0.547368421052632,0.428210526315789,-12.9751578947368,0.0663263157894737,0.534073684210526,0.000874187894736842,0.175057894736842,0.572736842105263,110.936947368421
836,3.9257175879397,0.713859296482412,0.581668341708543,-7.27032663316583,0.182361306532663,0.183335422110553,0.0192641764321608,0.178570854271357,0.42657135678392,125.357075376884
837,3.50808157894737,0.749631578947368,0.583421052631579,-6.90205263157895,0.138373684210526,0.087809052631579,0.0102181542105263,0.222642105263158,0.456894736842105,124.774
838,3.71828888888889,0.565833333333333,0.676777777777778,-6.32727777777778,0.0383833333333333,0.233127777777778,0.000209842777777778,0.176972222222222,0.498388888888889,130.454333333333
839,4.0217391184573,0.472556198347107,0.337147107438017,-11.7754462809917,0.0384644628099174,0.779861983471074,0.210978065785124,0.13907520661157,0.330262809917355,118.94941322314
840,3.51773357843137,0.671720588235294,0.752897058823529,-5.26926470588235,0.0828367647058823,0.0817630926470588,0.00378324691176471,0.186835294117647,0.587147058823529,115.195735294118
841,3.85337270114943,0.687301724137931,0.626146551724138,-7.05177586206897,0.221414655172414,0.179629931034483,0.0168021686206897,0.217227586206897,0.435034482758621,125.544025862069
842,3.77410885885886,0.675756756756757,0.596012612612613,-7.72652252252252,0.142793693693694,0.230019503603604,0.00940575099099099,0.160362162162162,0.549255855855856,119.468882882883
843,3.32985691358025,0.481881481481481,0.488393333333333,-8.14517777777778,0.0494562962962963,0.412571296296296,0.00153424896296296,0.168217037037037,0.434967407407407,119.518451851852
844,3.66405641025641,0.727678733031674,0.619334841628959,-7.12873755656109,0.193499547511312,0.190830837104072,0.00554081610859729,0.190503619909502,0.440323529411765,124.164280542986
